Index,Store_ID,Day_of_week,Date,Nb_customers_on_day,Open,Promotion,State_holiday,School_holiday
610836,992,4,4/23/2015,582,1,0,0,0
516976,281,4,4/23/2015,439,1,0,0,0
351216,1059,4,4/23/2015,1024,1,0,0,0
230614,1054,4,4/23/2015,550,1,0,0,0
339406,938,4,4/23/2015,883,1,0,0,0
635421,303,4,4/23/2015,581,1,0,0,0
433414,223,4,4/23/2015,629,1,0,0,0
562468,327,4,4/23/2015,737,1,0,0,0
216957,727,4,4/23/2015,441,1,0,0,0
432823,146,4,4/23/2015,588,1,0,0,0
207835,77,4,4/23/2015,559,1,0,0,0
167567,81,4,4/23/2015,426,1,0,0,0
659736,794,4,4/23/2015,565,1,0,0,0
524562,1073,4,4/23/2015,936,1,0,0,0
556545,1045,4,4/23/2015,906,1,0,0,0
458387,424,4,4/23/2015,737,1,0,0,0
641631,10,4,4/23/2015,564,1,0,0,0
172162,615,4,4/23/2015,1059,1,0,0,0
86270,12,4,4/23/2015,729,1,0,0,0
398454,819,4,4/23/2015,475,1,0,0,0
198696,1,4,4/23/2015,426,1,0,0,0
250647,1031,4,4/23/2015,249,1,0,0,0
350532,571,4,4/23/2015,493,1,0,0,0
447252,800,4,4/23/2015,399,1,0,0,0
601462,688,4,4/23/2015,340,1,0,0,0
630051,235,4,4/23/2015,414,1,0,0,0
461516,820,4,4/23/2015,849,1,0,0,0
642852,931,4,4/23/2015,508,1,0,0,0
492612,768,4,4/23/2015,1139,1,0,0,0
4989,321,4,4/23/2015,427,1,0,0,0
628887,383,4,4/23/2015,2133,1,0,0,0
249330,502,4,4/23/2015,1274,1,0,0,0
333740,98,4,4/23/2015,429,1,0,0,0
565470,1015,4,4/23/2015,430,1,0,0,0
258603,745,4,4/23/2015,580,1,0,0,0
638392,1001,4,4/23/2015,564,1,0,0,0
423515,671,4,4/23/2015,578,1,0,0,0
541805,817,4,4/23/2015,2676,1,0,0,0
601521,728,4,4/23/2015,367,1,0,0,0
620594,890,4,4/23/2015,401,1,0,0,0
102823,102,4,4/23/2015,755,1,0,0,0
245726,151,4,4/23/2015,577,1,0,0,0
522487,792,4,4/23/2015,543,1,0,0,0
109605,741,4,4/23/2015,893,1,0,0,0
346415,610,4,4/23/2015,463,1,0,0,0
14628,573,4,4/23/2015,247,1,0,0,0
296338,675,4,4/23/2015,516,1,0,0,0
104168,356,4,4/23/2015,383,1,0,0,0
382013,984,4,4/23/2015,561,1,0,0,0
513760,761,4,4/23/2015,884,1,0,0,0
482401,753,4,4/23/2015,625,1,0,0,0
133215,368,4,4/23/2015,540,1,0,0,0
700044,828,4,4/23/2015,501,1,0,0,0
670691,827,4,4/23/2015,1743,1,0,0,0
496598,217,4,4/23/2015,517,1,0,0,0
592111,832,4,4/23/2015,448,1,0,0,0
677606,426,4,4/23/2015,570,1,0,0,0
381546,204,4,4/23/2015,505,1,0,0,0
91474,995,4,4/23/2015,632,1,0,0,0
325791,283,4,4/23/2015,646,1,0,0,0
231212,231,4,4/23/2015,320,1,0,0,0
710095,730,4,4/23/2015,678,1,0,0,0
658388,758,4,4/23/2015,603,1,0,0,0
393651,197,4,4/23/2015,652,1,0,0,0
305324,100,4,4/23/2015,604,1,0,0,0
704403,286,4,4/23/2015,437,1,0,0,0
566813,725,4,4/23/2015,561,1,0,0,0
398974,720,4,4/23/2015,619,1,0,0,0
510652,124,4,4/23/2015,468,1,0,0,0
289374,861,4,4/23/2015,522,1,0,0,0
383273,452,4,4/23/2015,349,1,0,0,0
684568,702,4,4/23/2015,291,1,0,0,0
282117,334,4,4/23/2015,453,1,0,0,0
283757,36,4,4/23/2015,952,1,0,0,0
119955,1036,4,4/23/2015,399,1,0,0,0
364886,308,4,4/23/2015,739,1,0,0,0
98917,583,4,4/23/2015,346,1,0,0,0
318064,354,4,4/23/2015,609,1,0,0,0
482417,634,4,4/23/2015,516,1,0,0,0
311614,367,4,4/23/2015,475,1,0,0,0
60908,415,4,4/23/2015,481,1,0,0,0
192497,776,4,4/23/2015,485,1,0,0,0
197028,830,4,4/23/2015,477,1,0,0,0
256653,83,4,4/23/2015,276,1,0,0,0
572382,110,4,4/23/2015,462,1,0,0,0
465864,364,4,4/23/2015,539,1,0,0,0
592130,649,4,4/23/2015,352,1,0,0,0
569356,402,4,4/23/2015,441,1,0,0,0
607029,401,4,4/23/2015,602,1,0,0,0
456060,910,4,4/23/2015,454,1,0,0,0
117847,655,4,4/23/2015,613,1,0,0,0
243636,1070,4,4/23/2015,740,1,0,0,0
501234,250,4,4/23/2015,573,1,0,0,0
640187,35,4,4/23/2015,666,1,0,0,0
166324,142,4,4/23/2015,529,1,0,0,0
661261,275,4,4/23/2015,567,1,0,0,0
158275,240,4,4/23/2015,415,1,0,0,0
204467,492,4,4/23/2015,959,1,0,0,0
92749,811,4,4/23/2015,630,1,0,0,0
399405,999,4,4/23/2015,538,1,0,0,0
672913,133,4,4/23/2015,668,1,0,0,0
77428,775,4,4/23/2015,560,1,0,0,0
95673,421,4,4/23/2015,794,1,0,0,0
269900,987,4,4/23/2015,756,1,0,0,0
426353,791,4,4/23/2015,767,1,0,0,0
603793,526,4,4/23/2015,1323,1,0,0,0
102133,247,4,4/23/2015,534,1,0,0,0
310515,617,4,4/23/2015,537,1,0,0,0
363861,440,4,4/23/2015,568,1,0,0,0
504468,1094,4,4/23/2015,299,1,0,0,0
376683,366,4,4/23/2015,557,1,0,0,0
644211,11,4,4/23/2015,975,1,0,0,0
380100,587,4,4/23/2015,599,1,0,0,0
593867,596,4,4/23/2015,571,1,0,0,0
492239,149,4,4/23/2015,428,1,0,0,0
66036,5,4,4/23/2015,495,1,0,0,0
469022,441,4,4/23/2015,608,1,0,0,0
654024,981,4,4/23/2015,625,1,0,0,0
655834,1087,4,4/23/2015,548,1,0,0,0
384826,956,4,4/23/2015,437,1,0,0,0
298217,1007,4,4/23/2015,690,1,0,0,0
37054,760,4,4/23/2015,1111,1,0,0,0
447939,1051,4,4/23/2015,876,1,0,0,0
226369,637,4,4/23/2015,640,1,0,0,0
655230,880,4,4/23/2015,775,1,0,0,0
501139,512,4,4/23/2015,1255,1,0,0,0
316459,862,4,4/23/2015,1031,1,0,0,0
109754,602,4,4/23/2015,530,1,0,0,0
455063,749,4,4/23/2015,550,1,0,0,0
37421,593,4,4/23/2015,1302,1,0,0,0
258416,451,4,4/23/2015,394,1,0,0,0
417104,925,4,4/23/2015,992,1,0,0,0
353779,559,4,4/23/2015,722,1,0,0,0
3586,152,4,4/23/2015,506,1,0,0,0
319154,866,5,4/24/2015,445,1,0,0,0
181313,1081,5,4/24/2015,736,1,0,0,0
621971,898,5,4/24/2015,684,1,0,0,0
432250,1066,5,4/24/2015,1013,1,0,0,0
466582,614,5,4/24/2015,944,1,0,0,0
229088,535,5,4/24/2015,883,1,0,0,0
180603,676,5,4/24/2015,2103,1,0,0,0
542807,484,5,4/24/2015,745,1,0,0,0
86059,699,5,4/24/2015,773,1,0,0,0
330863,442,5,4/24/2015,378,1,0,0,0
165682,506,5,4/24/2015,717,1,0,0,0
220902,363,5,4/24/2015,827,1,0,0,0
327378,707,5,4/24/2015,988,1,0,0,0
44142,63,5,4/24/2015,601,1,0,0,0
441393,437,5,4/24/2015,545,1,0,0,0
630696,652,5,4/24/2015,659,1,0,0,0
114630,171,5,4/24/2015,766,1,0,0,0
459225,521,5,4/24/2015,367,1,0,0,0
462453,1007,5,4/24/2015,736,1,0,0,0
577521,178,5,4/24/2015,800,1,0,0,0
709314,966,5,4/24/2015,586,1,0,0,0
508524,225,5,4/24/2015,471,1,0,0,0
610707,978,5,4/24/2015,846,1,0,0,0
341404,1017,5,4/24/2015,802,1,0,0,0
592116,882,5,4/24/2015,749,1,0,0,0
114374,196,5,4/24/2015,623,1,0,0,0
103182,249,5,4/24/2015,513,1,0,0,0
647637,214,5,4/24/2015,678,1,0,0,0
19295,366,5,4/24/2015,482,1,0,0,0
646467,235,5,4/24/2015,452,1,0,0,0
475792,907,5,4/24/2015,810,1,0,0,0
299438,31,5,4/24/2015,522,1,0,0,0
31532,694,5,4/24/2015,698,1,0,0,0
164367,1073,5,4/24/2015,978,1,0,0,0
414103,617,5,4/24/2015,566,1,0,0,0
230938,267,5,4/24/2015,864,1,0,0,0
633835,179,5,4/24/2015,817,1,0,0,0
652941,833,5,4/24/2015,390,1,0,0,0
232756,816,5,4/24/2015,647,1,0,0,0
584384,639,5,4/24/2015,453,1,0,0,0
560246,337,5,4/24/2015,360,1,0,0,0
614680,36,5,4/24/2015,929,1,0,0,0
687442,959,5,4/24/2015,647,1,0,0,0
439082,88,5,4/24/2015,617,1,0,0,0
294829,6,5,4/24/2015,445,1,0,0,0
76620,899,5,4/24/2015,478,1,0,0,0
121670,266,5,4/24/2015,412,1,0,0,0
614612,1088,5,4/24/2015,453,1,0,0,0
85556,868,5,4/24/2015,598,1,0,0,0
651556,251,5,4/24/2015,2207,1,0,0,0
75067,757,5,4/24/2015,529,1,0,0,0
656224,384,5,4/24/2015,900,1,0,0,0
294218,669,5,4/24/2015,408,1,0,0,0
37369,890,5,4/24/2015,450,1,0,0,0
438771,1041,5,4/24/2015,582,1,0,0,0
146850,112,5,4/24/2015,708,1,0,0,0
680167,377,5,4/24/2015,930,1,0,0,0
280565,511,5,4/24/2015,708,1,0,0,0
711996,424,5,4/24/2015,719,1,0,0,0
633477,445,5,4/24/2015,1442,1,0,0,0
307574,342,5,4/24/2015,779,1,0,0,0
341372,446,5,4/24/2015,608,1,0,0,0
267123,115,5,4/24/2015,511,1,0,0,0
180367,143,5,4/24/2015,512,1,0,0,0
689152,262,5,4/24/2015,3185,1,0,0,0
405844,1111,5,4/24/2015,369,1,0,0,0
175977,942,5,4/24/2015,453,1,0,0,0
620341,710,5,4/24/2015,329,1,0,0,0
642298,417,5,4/24/2015,602,1,0,0,0
686333,1091,5,4/24/2015,658,1,0,0,0
251365,941,5,4/24/2015,531,1,0,0,0
458050,533,5,4/24/2015,1021,1,0,0,0
9909,250,5,4/24/2015,609,1,0,0,0
572659,215,5,4/24/2015,435,1,0,0,0
637847,200,5,4/24/2015,855,1,0,0,0
180549,691,5,4/24/2015,560,1,0,0,0
661985,430,5,4/24/2015,613,1,0,0,0
703458,1015,5,4/24/2015,448,1,0,0,0
428448,633,5,4/24/2015,545,1,0,0,0
545593,55,5,4/24/2015,564,1,0,0,0
260067,100,5,4/24/2015,610,1,0,0,0
154150,245,5,4/24/2015,914,1,0,0,0
457814,791,5,4/24/2015,775,1,0,0,0
628548,536,5,4/24/2015,789,1,0,0,0
319151,131,5,4/24/2015,445,1,0,0,0
208024,1032,5,4/24/2015,827,1,0,0,0
626063,1084,5,4/24/2015,714,1,0,0,0
539709,916,5,4/24/2015,591,1,0,0,0
249089,1023,5,4/24/2015,505,1,0,0,0
545179,1025,5,4/24/2015,794,1,0,0,0
161342,573,5,4/24/2015,292,1,0,0,0
250755,441,5,4/24/2015,701,1,0,0,0
23145,1035,5,4/24/2015,512,1,0,0,0
256119,599,5,4/24/2015,850,1,0,0,0
264131,847,5,4/24/2015,789,1,0,0,0
429818,320,5,4/24/2015,1785,1,0,0,0
8026,867,5,4/24/2015,443,1,0,0,0
646605,689,5,4/24/2015,617,1,0,0,0
630136,227,5,4/24/2015,548,1,0,0,0
156035,878,5,4/24/2015,663,1,0,0,0
615402,514,5,4/24/2015,572,1,0,0,0
610346,751,5,4/24/2015,571,1,0,0,0
361987,12,5,4/24/2015,765,1,0,0,0
280084,494,5,4/24/2015,1020,1,0,0,0
239950,451,5,4/24/2015,410,1,0,0,0
26165,210,5,4/24/2015,263,1,0,0,0
107587,92,5,4/24/2015,465,1,0,0,0
113274,345,5,4/24/2015,444,1,0,0,0
140592,571,5,4/24/2015,544,1,0,0,0
478663,995,5,4/24/2015,762,1,0,0,0
650376,394,5,4/24/2015,566,1,0,0,0
548648,568,5,4/24/2015,394,1,0,0,0
680737,169,5,4/24/2015,518,1,0,0,0
508012,982,5,4/24/2015,619,1,0,0,0
658921,968,5,4/24/2015,821,1,0,0,0
178504,615,5,4/24/2015,1084,1,0,0,0
277962,742,5,4/24/2015,789,1,0,0,0
521018,624,5,4/24/2015,624,1,0,0,0
497556,920,5,4/24/2015,603,1,0,0,0
163312,797,5,4/24/2015,489,1,0,0,0
454474,886,5,4/24/2015,593,1,0,0,0
157993,863,5,4/24/2015,1060,1,0,0,0
619742,136,5,4/24/2015,358,1,0,0,0
368980,671,5,4/24/2015,651,1,0,0,0
593720,60,5,4/24/2015,622,1,0,0,0
149653,736,5,4/24/2015,408,1,0,0,0
650876,323,5,4/24/2015,591,1,0,0,0
384986,626,5,4/24/2015,661,1,0,0,0
587146,53,5,4/24/2015,578,1,0,0,0
491271,104,5,4/24/2015,1202,1,0,0,0
263123,93,5,4/24/2015,647,1,0,0,0
668180,553,5,4/24/2015,554,1,0,0,0
645608,265,5,4/24/2015,454,1,0,0,0
584129,744,5,4/24/2015,748,1,0,0,0
434944,1040,5,4/24/2015,726,1,0,0,0
514997,247,5,4/24/2015,628,1,0,0,0
479260,485,5,4/24/2015,421,1,0,0,0
661902,458,5,4/24/2015,592,1,0,0,0
428079,1067,5,4/24/2015,448,1,0,0,0
150438,631,5,4/24/2015,586,1,0,0,0
87032,723,5,4/24/2015,547,1,0,0,0
473900,1021,5,4/24/2015,985,1,0,0,0
516088,857,5,4/24/2015,740,1,0,0,0
689186,504,5,4/24/2015,791,1,0,0,0
535401,1078,5,4/24/2015,458,1,0,0,0
551701,794,5,4/24/2015,535,1,0,0,0
192349,702,5,4/24/2015,325,1,0,0,0
73301,230,5,4/24/2015,879,1,0,0,0
2267,132,5,4/24/2015,569,1,0,0,0
335109,1046,5,4/24/2015,630,1,0,0,0
677691,483,5,4/24/2015,528,1,0,0,0
120052,871,5,4/24/2015,496,1,0,0,0
248754,630,5,4/24/2015,734,1,0,0,0
663491,931,5,4/24/2015,430,1,0,0,0
523891,86,5,4/24/2015,522,1,0,0,0
304323,1064,5,4/24/2015,959,1,0,0,0
277392,47,5,4/24/2015,786,1,0,0,0
579422,357,5,4/24/2015,871,1,0,0,0
20373,509,5,4/24/2015,444,1,0,0,0
189940,1061,5,4/24/2015,540,1,0,0,0
676625,1008,5,4/24/2015,619,1,0,0,0
670634,455,5,4/24/2015,419,1,0,0,0
709243,304,5,4/24/2015,941,1,0,0,0
672100,287,5,4/24/2015,760,1,0,0,0
212534,1072,5,4/24/2015,670,1,0,0,0
331164,821,5,4/24/2015,737,1,0,0,0
529360,726,5,4/24/2015,964,1,0,0,0
265846,1059,5,4/24/2015,1017,1,0,0,0
590731,957,5,4/24/2015,815,1,0,0,0
302329,801,5,4/24/2015,468,1,0,0,0
700338,490,5,4/24/2015,957,1,0,0,0
38709,51,5,4/24/2015,469,1,0,0,0
586440,74,5,4/24/2015,684,1,0,0,0
305572,692,5,4/24/2015,641,1,0,0,0
263999,713,5,4/24/2015,960,1,0,0,0
267368,1026,5,4/24/2015,1148,1,0,0,0
401652,22,5,4/24/2015,508,1,0,0,0
710156,255,5,4/24/2015,547,1,0,0,0
442871,828,5,4/24/2015,510,1,0,0,0
640854,1092,5,4/24/2015,1048,1,0,0,0
499453,755,5,4/24/2015,808,1,0,0,0
668613,286,5,4/24/2015,413,1,0,0,0
518425,324,5,4/24/2015,539,1,0,0,0
533219,319,5,4/24/2015,885,1,0,0,0
379369,700,5,4/24/2015,508,1,0,0,0
103904,725,5,4/24/2015,601,1,0,0,0
710987,338,5,4/24/2015,525,1,0,0,0
80124,339,5,4/24/2015,646,1,0,0,0
327772,747,5,4/24/2015,658,1,0,0,0
542898,1047,5,4/24/2015,517,1,0,0,0
653806,761,5,4/24/2015,887,1,0,0,0
486457,565,5,4/24/2015,644,1,0,0,0
252161,433,5,4/24/2015,566,1,0,0,0
123367,243,5,4/24/2015,778,1,0,0,0
52606,912,5,4/24/2015,593,1,0,0,0
49490,986,5,4/24/2015,538,1,0,0,0
333707,154,5,4/24/2015,662,1,0,0,0
508545,1016,5,4/24/2015,397,1,0,0,0
450262,466,5,4/24/2015,732,1,0,0,0
516314,881,5,4/24/2015,491,1,0,0,0
502095,499,5,4/24/2015,732,1,0,0,0
143016,901,5,4/24/2015,566,1,0,0,0
57138,936,5,4/24/2015,762,1,0,0,0
83415,790,5,4/24/2015,598,1,0,0,0
349127,706,5,4/24/2015,510,1,0,0,0
220000,77,5,4/24/2015,574,1,0,0,0
122174,977,5,4/24/2015,386,1,0,0,0
569219,91,5,4/24/2015,357,1,0,0,0
703632,202,5,4/24/2015,455,1,0,0,0
597316,776,5,4/24/2015,458,1,0,0,0
634810,971,5,4/24/2015,946,1,0,0,0
447936,600,5,4/24/2015,614,1,0,0,0
426423,701,5,4/24/2015,532,1,0,0,0
336831,292,5,4/24/2015,716,1,0,0,0
411788,1100,5,4/24/2015,614,1,0,0,0
467344,151,5,4/24/2015,606,1,0,0,0
122669,928,5,4/24/2015,545,1,0,0,0
206026,5,5,4/24/2015,487,1,0,0,0
316767,156,5,4/24/2015,641,1,0,0,0
461850,905,5,4/24/2015,968,1,0,0,0
555010,719,5,4/24/2015,403,1,0,0,0
139499,983,5,4/24/2015,903,1,0,0,0
656125,411,5,4/24/2015,647,1,0,0,0
51606,731,5,4/24/2015,751,1,0,0,0
634100,975,5,4/24/2015,666,1,0,0,0
28365,246,5,4/24/2015,827,1,0,0,0
504695,129,5,4/24/2015,1005,1,0,0,0
344633,233,5,4/24/2015,905,1,0,0,0
471424,1053,5,4/24/2015,833,1,0,0,0
129262,54,5,4/24/2015,609,1,0,0,0
58411,578,5,4/24/2015,721,1,0,0,0
437860,839,5,4/24/2015,442,1,0,0,0
304416,293,5,4/24/2015,652,1,0,0,0
410873,501,5,4/24/2015,480,1,0,0,0
198707,748,5,4/24/2015,501,1,0,0,0
410368,720,5,4/24/2015,601,1,0,0,0
390672,370,5,4/24/2015,592,1,0,0,0
53907,735,5,4/24/2015,446,1,0,0,0
137275,435,5,4/24/2015,330,1,0,0,0
347042,558,5,4/24/2015,355,1,0,0,0
357376,834,5,4/24/2015,583,1,0,0,0
333146,416,5,4/24/2015,1214,1,0,0,0
675036,1001,5,4/24/2015,546,1,0,0,0
647338,1045,5,4/24/2015,813,1,0,0,0
142585,765,5,4/24/2015,652,1,0,0,0
275649,513,5,4/24/2015,1757,1,0,0,0
100896,855,5,4/24/2015,591,1,0,0,0
697815,698,5,4/24/2015,1892,1,0,0,0
519830,879,5,4/24/2015,299,1,0,0,0
192109,677,5,4/24/2015,466,1,0,0,0
529205,412,5,4/24/2015,605,1,0,0,0
45073,729,5,4/24/2015,1054,1,0,0,0
79327,917,5,4/24/2015,694,1,0,0,0
53922,1077,5,4/24/2015,488,1,0,0,0
637565,219,5,4/24/2015,389,1,0,0,0
425817,449,5,4/24/2015,1256,1,0,0,0
279815,955,5,4/24/2015,445,1,0,0,0
414219,72,5,4/24/2015,424,1,0,0,0
210273,945,5,4/24/2015,505,1,0,0,0
350930,303,5,4/24/2015,603,1,0,0,0
69405,555,5,4/24/2015,375,1,0,0,0
259371,172,5,4/24/2015,742,1,0,0,0
194289,693,5,4/24/2015,409,1,0,0,0
619548,378,5,4/24/2015,914,1,0,0,0
463093,50,5,4/24/2015,303,1,0,0,0
429676,17,5,4/24/2015,654,1,0,0,0
65012,638,5,4/24/2015,534,1,0,0,0
482765,902,5,4/24/2015,617,1,0,0,0
10581,714,5,4/24/2015,332,1,0,0,0
139376,248,5,4/24/2015,946,1,0,0,0
431043,992,5,4/24/2015,584,1,0,0,0
682023,621,5,4/24/2015,662,1,0,0,0
162739,1022,5,4/24/2015,703,1,0,0,0
661139,482,5,4/24/2015,678,1,0,0,0
134088,574,5,4/24/2015,582,1,0,0,0
111949,581,5,4/24/2015,552,1,0,0,0
614958,810,5,4/24/2015,426,1,0,0,0
524812,562,5,4/24/2015,3115,1,0,0,0
583886,1051,5,4/24/2015,955,1,0,0,0
220614,142,5,4/24/2015,550,1,0,0,0
53291,819,5,4/24/2015,474,1,0,0,0
457458,623,5,4/24/2015,803,1,0,0,0
554512,448,5,4/24/2015,712,1,0,0,0
564818,408,5,4/24/2015,434,1,0,0,0
5578,665,5,4/24/2015,1218,1,0,0,0
606244,64,5,4/24/2015,707,1,0,0,0
344570,549,5,4/24/2015,606,1,0,0,0
622541,597,5,4/24/2015,646,1,0,0,0
444747,1070,5,4/24/2015,666,1,0,0,0
389429,317,5,4/24/2015,600,1,0,0,0
49457,1042,5,4/24/2015,432,1,0,0,0
512774,843,5,4/24/2015,869,1,0,0,0
94138,102,5,4/24/2015,793,1,0,0,0
230617,135,5,4/24/2015,460,1,0,0,0
471355,539,5,4/24/2015,994,1,0,0,0
428308,673,5,4/24/2015,591,1,0,0,0
318038,1013,5,4/24/2015,338,1,0,0,0
108718,365,5,4/24/2015,514,1,0,0,0
595501,177,5,4/24/2015,458,1,0,0,0
81635,353,5,4/24/2015,1746,1,0,0,0
281085,114,5,4/24/2015,527,1,0,0,0
19400,389,5,4/24/2015,1233,1,0,0,0
66654,593,5,4/24/2015,1011,1,0,0,0
75945,194,5,4/24/2015,372,1,0,0,0
675003,138,5,4/24/2015,683,1,0,0,0
155311,862,5,4/24/2015,967,1,0,0,0
193523,493,5,4/24/2015,700,1,0,0,0
555493,763,5,4/24/2015,563,1,0,0,0
595011,137,5,4/24/2015,1029,1,0,0,0
27623,486,5,4/24/2015,448,1,0,0,0
260335,260,5,4/24/2015,769,1,0,0,0
609590,133,5,4/24/2015,655,1,0,0,0
191438,891,5,4/24/2015,843,1,0,0,0
428652,1107,5,4/24/2015,536,1,0,0,0
699357,28,5,4/24/2015,453,1,0,0,0
141544,532,5,4/24/2015,1198,1,0,0,0
339163,874,5,4/24/2015,497,1,0,0,0
344723,1056,5,4/24/2015,406,1,0,0,0
255734,240,5,4/24/2015,458,1,0,0,0
540095,580,5,4/24/2015,1370,1,0,0,0
583505,1029,5,4/24/2015,747,1,0,0,0
390792,596,5,4/24/2015,646,1,0,0,0
543244,880,5,4/24/2015,852,1,0,0,0
62890,653,5,4/24/2015,445,1,0,0,0
167581,189,5,4/24/2015,757,1,0,0,0
277467,858,5,4/24/2015,411,1,0,0,0
471721,111,5,4/24/2015,540,1,0,0,0
406482,1095,5,4/24/2015,594,1,0,0,0
232907,926,5,4/24/2015,499,1,0,0,0
235811,152,5,4/24/2015,548,1,0,0,0
533614,772,5,4/24/2015,496,1,0,0,0
6585,89,5,4/24/2015,597,1,0,0,0
82899,937,5,4/24/2015,523,1,0,0,0
648108,1058,5,4/24/2015,639,1,0,0,0
426259,613,5,4/24/2015,734,1,0,0,0
444306,924,5,4/24/2015,420,1,0,0,0
684149,503,5,4/24/2015,432,1,0,0,0
361549,1048,5,4/24/2015,483,1,0,0,0
162790,918,5,4/24/2015,499,1,0,0,0
415775,376,5,4/24/2015,785,1,0,0,0
323088,778,5,4/24/2015,616,1,0,0,0
42326,567,5,4/24/2015,537,1,0,0,0
690732,216,5,4/24/2015,711,1,0,0,0
257591,908,5,4/24/2015,324,1,0,0,0
309392,756,5,4/24/2015,2115,1,0,0,0
309666,685,5,4/24/2015,511,1,0,0,0
142151,745,5,4/24/2015,601,1,0,0,0
427061,358,5,4/24/2015,950,1,0,0,0
157173,860,5,4/24/2015,699,1,0,0,0
453412,762,5,4/24/2015,367,1,0,0,0
616615,566,5,4/24/2015,605,1,0,0,0
319084,767,5,4/24/2015,673,1,0,0,0
445276,1009,5,4/24/2015,421,1,0,0,0
157081,465,5,4/24/2015,544,1,0,0,0
351101,199,5,4/24/2015,522,1,0,0,0
663215,507,5,4/24/2015,627,1,0,0,0
638888,556,5,4/24/2015,739,1,0,0,0
62947,25,5,4/24/2015,1193,1,0,0,0
216534,375,5,4/24/2015,694,1,0,0,0
124404,270,5,4/24/2015,1205,1,0,0,0
384580,680,5,4/24/2015,641,1,0,0,0
182158,552,5,4/24/2015,562,1,0,0,0
505062,997,5,4/24/2015,332,1,0,0,0
306916,780,5,4/24/2015,669,1,0,0,0
465077,622,5,4/24/2015,408,1,0,0,0
563412,463,5,4/24/2015,831,1,0,0,0
571142,402,5,4/24/2015,475,1,0,0,0
337822,773,5,4/24/2015,727,1,0,0,0
677100,460,5,4/24/2015,324,1,0,0,0
82624,1096,5,4/24/2015,573,1,0,0,0
689611,976,5,4/24/2015,606,1,0,0,0
575408,379,5,4/24/2015,403,1,0,0,0
14123,989,5,4/24/2015,556,1,0,0,0
606007,803,5,4/24/2015,346,1,0,0,0
601883,752,5,4/24/2015,358,1,0,0,0
33963,557,5,4/24/2015,507,1,0,0,0
492943,82,5,4/24/2015,818,1,0,0,0
693175,754,5,4/24/2015,695,1,0,0,0
191059,854,5,4/24/2015,499,1,0,0,0
85747,457,5,4/24/2015,479,1,0,0,0
523955,543,5,4/24/2015,179,1,0,0,0
647272,994,5,4/24/2015,465,1,0,0,0
328096,512,5,4/24/2015,1542,1,0,0,0
433613,208,5,4/24/2015,340,1,0,0,0
349057,919,5,4/24/2015,653,1,0,0,0
454833,715,5,4/24/2015,653,1,0,0,0
351497,489,5,4/24/2015,558,1,0,0,0
571332,998,5,4/24/2015,457,1,0,0,0
123329,157,5,4/24/2015,939,1,0,0,0
197865,987,5,4/24/2015,756,1,0,0,0
236409,331,5,4/24/2015,657,1,0,0,0
173263,712,5,4/24/2015,512,1,0,0,0
555017,525,5,4/24/2015,782,1,0,0,0
307362,586,5,4/24/2015,1908,1,0,0,0
335359,258,5,4/24/2015,499,1,0,0,0
113313,318,5,4/24/2015,635,1,0,0,0
334676,1106,5,4/24/2015,532,1,0,0,0
8018,695,5,4/24/2015,422,1,0,0,0
652728,20,5,4/24/2015,781,1,0,0,0
619762,398,5,4/24/2015,480,1,0,0,0
206551,33,5,4/24/2015,664,1,0,0,0
465377,141,5,4/24/2015,509,1,0,0,0
631615,620,5,4/24/2015,693,1,0,0,0
230356,223,5,4/24/2015,683,1,0,0,0
669478,554,5,4/24/2015,596,1,0,0,0
198273,524,5,4/24/2015,852,1,0,0,0
550311,932,5,4/24/2015,740,1,0,0,0
270301,887,5,4/24/2015,467,1,0,0,0
28708,434,5,4/24/2015,737,1,0,0,0
445197,608,5,4/24/2015,781,1,0,0,0
668262,34,5,4/24/2015,911,1,0,0,0
286006,452,5,4/24/2015,405,1,0,0,0
518709,87,5,4/24/2015,641,1,0,0,0
45012,420,5,4/24/2015,391,1,0,0,0
395180,684,5,4/24/2015,554,1,0,0,0
282090,1043,5,4/24/2015,1032,1,0,0,0
696780,392,5,4/24/2015,651,1,0,0,0
132940,291,5,4/24/2015,679,1,0,0,0
238822,321,5,4/24/2015,484,1,0,0,0
348999,768,5,4/24/2015,1145,1,0,0,0
343535,15,5,4/24/2015,668,1,0,0,0
208679,471,5,4/24/2015,585,1,0,0,0
274645,904,5,4/24/2015,458,1,0,0,0
175973,576,5,4/24/2015,812,1,0,0,0
176918,125,5,4/24/2015,1459,1,0,0,0
710341,211,5,4/24/2015,1334,1,0,0,0
298161,170,5,4/24/2015,537,1,0,0,0
676048,217,5,4/24/2015,586,1,0,0,0
43824,81,5,4/24/2015,544,1,0,0,0
655941,428,5,4/24/2015,430,1,0,0,0
490215,1109,5,4/24/2015,399,1,0,0,0
575103,1000,5,4/24/2015,580,1,0,0,0
13667,126,5,4/24/2015,439,1,0,0,0
309646,57,5,4/24/2015,745,1,0,0,0
609452,730,5,4/24/2015,785,1,0,0,0
136385,1004,5,4/24/2015,443,1,0,0,0
299729,952,5,4/24/2015,459,1,0,0,0
161583,48,5,4/24/2015,379,1,0,0,0
459695,505,5,4/24/2015,502,1,0,0,0
364860,696,5,4/24/2015,861,1,0,0,0
343752,46,5,4/24/2015,549,1,0,0,0
293173,632,5,4/24/2015,839,1,0,0,0
